0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	15	38	19	1	1	1	1	1	25	48	2	1	1	1	1	23	229	115	1	1	1	1	1	139	1211	278	1	1	1	1	1	133	4665	509	1	1	1	1	1	209	3256	311	1	1	1	1	1	188	823	61	1	1	1	1	1	62	199	25	1	1	1	1	1	40	134	2	1	1	1	1	1	13	43	1	1	1	1	1	1	1	2	12	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	4	6	8	1	1	1	1	1	380	762	26	1	1	1	1	1	360	2109	23	7	1	1	1	1	400	4422	122	12	1	1	1	1	412	2714	257	34	1	1	1	1	60	460	55	14	1	1	1	1	5	67	43	7	1	1	1	1	1	7	18	6	1	1	1	1	1	6	18	3	1	1	1	1	1	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	3	1	1	1	1	1	1	4	81	7	1	1	1	1	1	6	108	15	1	1	1	1	1	31	373	23	3	1	1	1	2	703	4047	113	40	5	1	1	7	955	3255	376	88	1	1	1	19	324	1000	176	79	4	1	1	12	245	318	38	48	3	1	1	1	109	69	32	31	1	1	1	1	6	38	6	12	3	1	1	1	1	3	14	8	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	2	1	1	1	50	719	11	1	1	1	1	5	184	925	55	1	1	1	1	2	164	656	29	1	1	1	1	37	378	1766	87	2	1	1	1	42	564	3354	258	1	1	1	1	30	170	1885	200	2	1	1	1	30	101	708	142	1	1	1	1	2	17	184	33	1	1	1	1	1	1	24	9	1	1	1	1	1	1	9	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	3	76	48	1	1	1	1	1	1	197	211	1	1	1	1	1	1	100	474	26	1	1	1	1	1	212	1227	344	1	1	1	1	4	395	773	688	1	1	1	1	3	353	528	203	1	1	1	1	8	129	190	59	1	1	1	1	1	19	65	57	1	1	1	1	1	4	42	31	2	1	1	1	1	3	31	21	2	1	1	1	1	1	1	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	27	29	8	1	1	1	1	1	74	186	34	1	1	1	1	1	7	223	134	2	1	1	1	1	4	759	1355	7	1	1	1	1	17	1088	5196	27	1	1	1	1	13	434	2147	27	1	1	1	1	9	93	552	13	1	1	1	1	1	17	173	6	1	1	1	1	1	8	66	3	1	1	1	1	1	16	38	3	1	1	1	1	1	1	12	24	1	1	1	1	1	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	1	1	1	1	1	1	1	2	45	21	1	1	1	1	1	19	321	121	8	1	1	1	1	11	497	153	15	1	1	1	1	27	1553	320	48	1	1	1	1	88	3485	377	103	1	1	1	1	109	2085	222	48	1	1	1	1	157	1203	123	14	1	1	1	1	162	770	53	2	1	1	1	1	71	291	29	5	1	1	1	1	1	23	135	23	1	1	1	1	1	1	8	47	9	1	1	1	1	1	1	9	20	1	1	1	1	1	1	1	1	8	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	6	26	1	1	1	1	1	1	9	459	3	1	1	1	1	1	385	2267	10	1	1	1	1	1	1214	3522	51	1	1	1	1	1	486	3018	83	1	1	1	1	1	99	750	47	1	1	1	1	1	15	192	23	1	1	1	1	1	5	67	2	1	1	1	1	1	9	68	1	1	1	1	1	1	1	2	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	7	8	2	1	1	1	1	2	33	40	16	1	1	1	1	1	21	131	24	1	1	1	1	1	37	332	25	1	1	1	1	1	277	1488	125	1	1	1	1	1	813	3562	677	14	1	1	1	2	339	2295	697	3	1	1	1	1	65	769	509	1	1	1	1	1	19	214	140	2	1	1	1	1	9	77	31	1	1	1	1	1	1	3	16	7	1	1	1	1	1	1	1	7	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	9	183	4	1	1	1	1	1	22	248	61	1	1	1	1	1	9	187	114	3	1	1	1	2	10	766	313	28	1	1	1	7	50	3731	502	32	1	1	1	2	39	3677	516	8	1	1	1	1	24	1394	223	1	1	1	1	1	7	387	101	1	1	1	1	1	3	132	15	1	1	1	1	1	1	22	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	18	355	51	1	1	1	1	1	19	336	90	1	1	1	1	1	10	175	150	29	1	1	1	1	13	390	730	195	4	1	1	1	57	1672	1023	602	2	1	1	1	49	1991	1715	295	1	1	1	1	25	1171	592	115	2	1	1	1	17	520	142	47	1	1	1	1	8	112	45	33	1	1	1	1	1	17	11	10	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	6	30	3	1	1	1	1	1	76	229	8	1	1	1	1	1	28	214	110	4	1	1	1	1	7	562	1098	13	1	1	1	1	9	1130	4957	9	1	1	1	1	2	511	2709	7	1	1	1	1	1	137	622	6	1	1	1	1	1	37	163	1	1	1	1	1	1	17	55	1	1	1	1	1	1	6	27	1	1	1	1	1	1	1	7	23	1	1	1	1	1	1	1	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	27	2	1	1	1	1	1	1	42	45	1	1	1	1	1	1	454	2312	1	1	1	1	1	1	908	5020	1	1	1	1	1	1	566	2576	1	1	1	1	1	1	196	566	1	1	1	1	1	2	35	51	1	1	1	1	1	1	8	5	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	5	31	23	14	1	1	1	1	86	50	33	12	1	1	1	2	374	164	23	4	2	1	1	30	379	90	18	14	17	1	1	45	930	160	27	4	6	1	1	87	1700	269	65	10	4	1	1	178	2262	276	175	1	6	1	1	226	1933	328	113	2	5	1	1	251	1283	141	19	1	1	1	1	124	376	35	9	1	1	1	1	1	53	113	6	5	1	1	1	1	1	71	86	14	1	1	1	1	1	1	28	38	6	1	1	1	1	1	1	1	15	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	2	32	1	1	1	1	1	1	19	183	8	1	1	1	1	1	272	1070	22	1	1	1	1	1	827	2544	52	1	1	1	1	1	407	3386	69	1	1	1	1	1	115	2908	50	1	1	1	1	1	19	661	13	1	1	1	1	1	4	95	12	1	1	1	1	1	7	36	4	1	1	1	1	1	1	2	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	22	4	1	1	1	1	1	14	27	7	1	1	1	1	1	27	38	15	1	1	1	1	2	65	138	14	1	1	1	1	1	204	512	64	2	1	1	1	1	276	2567	467	4	1	1	1	1	221	3425	833	19	2	1	1	1	391	1692	694	10	1	1	1	1	169	472	217	4	1	1	1	1	13	94	41	2	1	1	1	1	1	5	25	19	1	1	1	1	1	1	1	5	14	1	1	1	1	1	1	1	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	3	173	20	1	1	1	1	1	20	191	48	1	1	1	1	1	18	105	37	2	1	1	1	1	33	726	117	4	1	1	1	1	53	3347	314	1	1	1	1	1	61	3362	344	3	1	1	1	1	64	2076	294	1	1	1	1	1	53	916	125	1	1	1	1	1	17	204	21	1	1	1	1	1	4	53	10	1	1	1	1	1	1	2	14	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	3	16	1	1	1	1	1	1	2	19	4	1	1	1	1	1	2	62	22	1	1	1	1	1	9	173	26	1	1	1	1	1	67	816	99	1	1	1	1	1	29	1080	154	1	1	1	1	1	8	849	249	1	1	1	1	1	16	580	189	1	1	1	1	1	4	168	52	1	1	1	1	1	1	46	11	1	1	1	1	1	1	2	11	3	1	1	1	1	1	1	1	6	9	1	1	1	1	1	1	2	10	29	3	1	1	1	1	1	1	1	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	3	7	1	1	1	1	1	33	79	70	1	1	1	1	1	2	36	299	12	1	1	1	1	3	188	1688	47	1	1	1	1	3	603	4115	30	1	1	1	1	2	307	2893	21	1	1	1	1	1	95	1406	12	1	1	1	1	2	56	445	4	1	1	1	1	1	22	171	1	1	1	1	1	1	10	70	1	1	1	1	1	1	1	10	48	1	1	1	1	1	1	1	13	16	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	2	2	1	1	1	1	1	1	51	19	1	1	1	1	1	8	206	72	3	1	1	1	1	33	292	90	4	1	1	1	1	53	535	133	15	5	1	1	1	236	1097	209	4	1	1	1	1	325	1759	354	16	1	1	1	1	260	2313	375	17	1	1	1	1	274	1791	235	4	1	1	1	1	118	830	121	1	1	1	1	1	1	75	321	48	1	1	1	1	1	1	102	158	25	1	1	1	1	1	1	84	56	15	1	1	1	1	1	1	20	27	3	1	1	1	1	1	14	10	1	1	1	1	1	1	1	22	2	1	1	1	1	1	1	1	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	3	2	1	1	1	1	1	1	5	27	1	1	1	1	1	1	31	222	14	1	1	1	1	1	46	523	73	1	1	1	1	1	95	1164	146	1	1	1	1	1	79	2741	155	1	1	1	1	1	293	3596	130	1	1	1	1	1	324	2281	82	1	1	1	1	1	45	594	55	1	1	1	1	1	7	82	6	1	1	1	1	1	1	1	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	3	1	1	1	1	1	2	30	9	1	1	1	1	1	1	48	6	1	1	1	1	1	25	219	45	4	1	1	1	1	128	1193	328	29	1	1	1	1	275	1476	386	17	1	1	1	1	874	2227	391	34	1	1	1	1	806	2039	205	35	1	1	1	1	218	868	116	8	1	1	1	1	1	82	307	70	1	1	1	1	1	1	58	105	7	2	1	1	1	1	1	44	42	2	1	1	1	1	1	1	32	8	2	1	1	1	1	2	29	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	3	1	1	1	11	230	35	1	1	1	1	1	5	151	82	1	1	1	1	1	5	81	43	1	1	1	1	1	10	310	111	2	1	1	1	2	71	1774	198	1	1	1	1	2	105	2671	260	1	1	1	1	3	176	2289	305	1	1	1	1	2	274	2646	314	1	1	1	1	1	75	434	44	1	1	1	1	1	2	37	10	1	1	1	1	1	1	1	6	13	1	1	1	1	1	1	1	2	12	1	1	1	1	1	1	1	1	24	1	1	1	1	1	1	1	3	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	50	7	1	1	1	1	1	1	42	13	1	1	1	1	1	1	34	12	1	1	1	1	1	9	79	21	2	1	1	1	1	12	584	64	1	1	1	1	1	24	851	131	1	1	1	1	1	18	685	171	1	1	1	1	1	21	573	185	1	1	1	1	1	10	206	43	1	1	1	1	1	2	95	27	1	1	1	1	1	1	2	34	6	1	1	1	1	1	1	1	13	3	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	8	9	1	1	1	1	1	6	124	71	1	1	1	1	1	2	57	332	6	1	1	1	1	2	226	1607	33	1	1	1	1	4	347	3153	39	1	1	1	1	3	243	3126	37	1	1	1	1	2	144	1678	23	1	1	1	1	5	97	785	3	1	1	1	1	1	56	315	1	1	1	1	1	1	33	123	1	1	1	1	1	1	1	18	54	1	1	1	1	1	1	1	13	24	1	1	1	1	1	1	1	13	15	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	8	1	1	1	1	1	1	1	15	3	1	1	1	1	1	5	81	9	1	1	1	1	1	10	102	15	1	1	1	1	1	26	249	19	1	1	1	1	1	73	476	49	1	1	1	1	1	225	823	136	5	1	1	1	1	395	1423	267	6	1	1	1	1	674	2219	315	5	1	1	1	1	556	1548	161	1	1	1	1	1	1	410	692	29	1	1	1	1	1	1	414	344	13	2	1	1	1	1	1	324	213	12	1	1	1	1	1	1	137	58	15	2	1	1	1	1	60	19	17	5	1	1	1	1	1	49	19	3	5	1	1	1	1	1	31	19	1	1	1	1	1	1	19	10	1	1	1	1	1	16	1	1	1	1	1	12	1	1	1	1	8	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	1	1	1	1	14	82	3	1	1	1	1	1	70	392	41	1	1	1	1	1	163	791	64	1	1	1	1	1	105	1321	58	1	1	1	1	1	145	2940	87	3	1	1	1	1	337	3066	98	1	1	1	1	1	207	1624	109	1	1	1	1	1	81	559	112	1	1	1	1	1	1	15	133	42	1	1	1	1	1	1	14	36	3	1	1	1	1	1	1	6	44	1	1	1	1	1	1	1	12	28	1	1	1	1	1	1	5	13	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
